id	tweet	subtask_a
20483	Akşam dışarı çıkarken haber vereyim mi diye kendi kendine teklif edip sonra beni unutan adam rakıya gitmiş, dönerken haber vereyim mi dedi olur dedim; uyuycam birazdan. Yemezler aslan.	NOT
37784	@USER Sen camları sil sana şekilli şukullu şeyler yaparım	NOT
35229	Bakan Albayrak Çalışma Meclisi Toplantısı'nda Emrah Serbes'e #SormaNeHaldeyim    Nihat Özdemir #FatihMaçoğlu Gölgelerin #NevinYıldırım Merih Demiral  #35UsdİsGivenTT sayın avcı #İlkEngelsizKitap İVME	NOT
18382	Kalitesiz ürenlere fahiş fiyatlar sunmaktan vazgeçin artık..Bir dünya para verip aldığımız ürünler 2-3 yıkamada perişan oluyor! Tasarımlar zaten berbat..Dünyanın en güzel iki rengine sahip olup bunu kullanamamak tam anlamıyla komedi... #GSStoreTaraftaraKulakVer	NOT
29004	'helikopter kazası' duyunca aklıma ilk Muhsin Yazıcıoğlu gelir.   Ona ve şehit düşen askerlerimize Allah'tan rahmet, yakınlarına, Türk Silahlı Kuvvetleri'ne ve milletimize başsağlığı dilerim. 🇹🇷	NOT
14390	@USER @USER peki o saray niye sp ye dp ye ve vatan partisne izin verdi onuda söyle o zaman onlarn 20 vekilimi vae	NOT
38515	Ben telefonla konuşmaya tahammül edemezken insanlar görüntülü konuşuyor	NOT
33165	Günaydın, bu hafta piyasalar açısından Perşembe günü TCMB faiz kararı açıklanacak sizce karar ne yönde olacaktır?	NOT
12646	@USER @USER @USER Sayın vekilim @USER bey siz olayı gercekten çok yanlış anlamışsınız @USER bunu 23 nisan için söylemişti esasında 😂😂😂😂	NOT
30895	"Kendime sözümdür; Bir daha yüzüme kapanan hiçbir kapının arasına elimi koymayacağım."	NOT
30155	Kızlar cidden bazılarınız çok güzel seviliyor ama kıymetini bilmiyorsunuz	NOT
11004	@USER Çok kötü inşallah kimseye bişey olmamıştır.	NOT
21891	Haketmediğin anlamına gelmez ben etmiyorsam o küfürü 👊🏻	NOT
39246	Ayrılmaya calısırım bunu yapamam karsı tarafa	NOT
35470	Insan kafasını taşa vurduğunda ve  keşke dediği zaman anlıyor zamanın çoktan geçtiğini	NOT
29917	@USER Sonlardan başlattı ki %10lujk kayma oldu.. sonra zaten insanalr sandıkları görevliler bıraktı.. ıslak imza felan önemli degil tv de yazılan herkes önemsiyor tv de ne yazıyorsa O.. AA  ne çıkarıyorsa o.. mhp ye ayarladılar .. cihan haber ajansı ondan sildiler..	OFF
34366	@USER @USER @USER ikisini ayıran şey nedir ?      Erkekler eşleri olmayan kadınlarla konuşamaz .      Erkekler eşleri olmayan kadınlarla konuşmak zorundadır .      İkisi arasında fark yokken sizin dünya görüşlerinize uyana bravo, uymayana tü kaka mı diyorsunuz ?	NOT
24364	@USER Ne Demek efendim senin sözünü dinlemek benim işim😂	NOT
42062	@USER @USER Ona sanki baya bi zaman var kardeşim be, olacak da çok erken daha	NOT
33074	Bunu bi bahçeliye soralım o bi ebcet üzerinden hesap yapsın bakalım ne çıkacak ortaya.⛑️	OFF
21056	@USER @USER Ensar Roque.. Ciddiye bile almayacağım seni ötede konuşmaya devam et.	OFF
23095	M Metiner sen önce kendini Allah indinde akla sonra #EmeklilikteYasaTakilanlar hakkında yorum yap. Akrabaya kıyakları unutmadı #EmeklilikteYasaTakilanlar	OFF
33939	Kpss 225 tl olmuş sınava girip atanamayacağım kesin olduğundan o parayla içerim ben	NOT
29988	@USER @USER Bidaha öyle bi halt yersen pastan benden😂	NOT
29893	Anılarım İstanbul trafiği gibi ağır ağır akıyor gözümün önünden.	NOT
44593	Okul açılınca buralarda olur muyum acaba rû dmsms	NOT
22177	@USER Hala niye bana küstüğünü söylemedin	NOT
35449	Fizik bütün yaşam enerjimi sömürdün	NOT
30827	@USER @USER @USER @USER @USER @USER Sen ilk önce bi adını sanını yazsana..	OFF
17973	Dertliyim diye içiyon mutlu oluyon gene içiyon yani sadece bana mı anlamsız geliyor	NOT
11418	AKP devrinde yapılan tek gerçek icat zaman makinesi oldu. Ülkeyi 200 yıl geriye götürdüler	OFF
31310	@USER @USER O çok sevindim yakaladığıma bu güzelligi o zaman. Yozgat, bu arada.	NOT
44874	@USER Afedersin alevi çünkü biz cem e bile çorapla gidiyoruz ghghgg	NOT
28756	CHP'de bir istifa daha   CHP'de 31 Mart yerel seçimleri için aday belirleme noktalanırken, aday olamayanlar ise bir bir istifa ediyor. ..   Hangi partiden olursa olsun ve özellikle CHP'de aday gösterilmediği için partiden istifa edenlerden CHP'ye hiç bir zaman hayır gelmez.	NOT
36335	Yapılan kalleşliği asla unutmayız bekleyin   #TurksAreComingForIceland	OFF
24473	@USER Gelmez mi AMK fetocu picidir kendisi fener maçında yirtinan gayseri nedense bu akşam yarısını kosmadi AMK Ertuğrul.picinin	OFF
43319	2 ay önce yaptığım şeye bakıp nasıl yıkık bir malmışım diyorum 2 ayda çok şey değişmemiştir büyük ihtimal hala öyleyim ://	NOT
18629	sağ kolum çok acıyo kesin sana sarılamadığı içinnn...	NOT
17439	Öleceğiz diye gülmiyah mi amg!!!	OFF
26937	@USER Yok kız yanlış cevap. Kopya verim Erdoğanların iki dudağı 😉	NOT
13900	Kalbimin pek çok yeri yamalı 🥀	NOT
30295	"Mansur Çalar"   #mansurçalardireniştir   PFDK   Yav ne jileti Satırla saldırdı. Babası kasaptı  baba mirası meslegini unutmak istemeyince  faşistleri görünce kendini tutamayıp birden  satırla saldırdı.Ben şahidiyim. ;)	OFF
36174	Aslında herkes haklı ben de bazen beni anlamakta zorluk çekebiliyorum	NOT
14189	@USER galatasaray alanyaspor maçında elinden geleni yaptı ama rakipleride hakemle maç aldı bide beşiktaş bizim maçta oynamadı ancak yerde yattılar bide yine oyun peşine düşecekti ama galatasaray izin vermedi ve galatasaray maçı aldı @USER	OFF
11819	Uyku bastığına göre iyi geceler dostlar arv	NOT
39210	lafım tereyağ yiyen güzel insanlara değil, ekmek yiyen o piçlere	OFF
42443	dolar 6,33 ü gördü yine birileri vurgunu yaptı çekti parayı ve şimdi 6 seviyelerinde. amk 2 gün daha beklesen ne olurdu..	NOT
37228	@USER Takmaaa. Rahat ol .  Tuzak kuranların en hayırlısı Allah’tır. Devlet aklı başka çalışır.  Temmuz ayı bitmeden kandil ! yakanlar görür 😎	NOT
39048	Kafamın bozuk olduğu şu günlerde kanatlılarla ugrasmak iyi geliyor zeka seviyesi sifir birde laf sokmaya calisiyorlar :)	OFF
37191	@USER Derbiden sonra da Galatasaray'ı şampiyonluktan ettik demişti ne oldu sonuç	NOT
10309	@USER Bu sefer Almanya’ya gidecek gibiyim. 1 yürocudan kararan bilekliklerden alırım 3 yüroya 😂😂😂😂	NOT
16109	@USER @USER kaç delege oy kullanacak yazık bu şehre	NOT
12347	Dayak atmak istiyorum şu an	NOT
20920	@USER @USER İmamın konuşma özgürlüğü yok yanlış veya doğru fikrini beyan edenlerin başında neler geldiğini hepimiz biliyoruz davul bizim sırtımızda tokmak başkasının elinde	NOT
13459	@USER Kendim yaptım, annem kek yapmıyo şekeri çıkar diye	NOT
21269	Öğretmen Ziya Selçuk olarak bizi anlayacağınızı ve mağdur etmeyeceğinizi biliyoruz.     TercihDeğil İlİlçeEmri    @USER @USER @USER @USER @USER @USER🙏🙏	NOT
32151	@USER @USER evet hanımeli :) beyazlı sarımtıraklı çiçekleri olurhafif rüzgarda güzel kokar , evde ve dükkanımda vardır :))	NOT
37531	Sadece iki takipçim varken  aşk acısı çekeyim bari	NOT
44006	@USER tatil nasıl gidiyor   kum deniz nargile köz gece kulübü güneş	NOT
19962	Dön gel birtanem dön gel nedir ki sana engel	NOT
10541	Yerleşikler 170 milyar doların yüzde 5 ini satsalar Dolar TL 3.70 e düşer. Yüksek iken satmıyorlar sonra da uzuluyorl-;	NOT
42308	@USER Bence  bi erkek bunları yaparak    Degilde beyefendiligiyle dürüstlugüyle sefkatiyle    Karizmadır	NOT
26005	kalır bi sokakta, bi genel telefonda, bi soru yanıtında, bi komşu suratında, kalır bi pazarda bi kahve kokusunda...	NOT
20864	@USER @USER Özelimizi niye çarşaf gibi tayma seriyorsun ayıp ama ya dbakxbakxbsksj	NOT
34295	Özel eğitime verilen uzman öğretici kursları durdurulmalıdır!   ÖzelEğitime KurslaraHayır   @USER    @USER @USER	NOT
33846	@USER İstanbul’daki taksicilerin büyük çoğunluğu Zelig (Woody Allen karakteri) gibi.. arabasına AKP’li binerse AKP yandaşı, anti AKP’li binerse “kahrolsun AKP”.. ciddiye almak bile zaman kaybı	NOT
27405	Zaman sizi harcamadan siz zamanı harcayın.Mucizelerle dolu şansımızın açık olduğu bi güne merhaba 🦋#Perşembe	NOT
22641	@USER Ormanları ve hayvanları koruyan insanlar; bütün insanlığın iyiliğini de istiyo.Ormanlara,hayvanlara ve insanlara kıyanlar kendilerinen başka kimsenin iyiliğini istemiyo.	NOT
11032	@USER bu kadar okul, üniversite kurdun. bu okullardan üniversitelerden mezun olan insanlar bürokraside yer alamıyacak mı. sen neden okuyup prof. oldun. esnaflık yapmak için mi. böyle bir mantık olur mu? bunu ancak okumuş cahiller söyler...	OFF
38111	Bazen.. bazı şeyler zamanla geçer. bazen sadece "zaman" geçer..	NOT
39089	"Önden yüklemeli faiz indirme" mi?	NOT
42837	@USER 125 TL den okul açık 3 bilet alınır.	NOT
19321	@USER Burası da fena değil atkafalı	OFF
46091	şu son günlerde öyle şeyler yaşadım ki artık insanlara “bu hangi çıkar/amaç için yazıyor acaba” diye düşünmeye başladım. ne lanet bi duyguymuş kimseyeye güvenememek. büyümek bu olsa gerek 🙄	NOT
31916	Nedir grip böyle  geçmedi  ya lejyoner  gribi mi bu	NOT
17534	Gol lazım Dybala ve Higuain kulübede... baban ölsün Sampaoli #ARG	OFF
41018	Bugün tatilin son günü🤦🏼‍♀️ bırakın beni tüm gün uyucam😭	NOT
41225	Seni başkasıyla görmek benim için kolay mı sanıyorsun?  [How I Met Your Mother]	NOT
13852	Zincire vurduğum küfürlerin kilidiyle oynuyorsun. Yapma !	NOT
26489	@USER Günaydın Altemur😊☕🍩   Aynen insan kalabilenlere😂😄😅	NOT
13543	ankarada yaşamak ne kadar kötü ya uyurken oyun havası uyanıyoruz oyun havası yeter galn	NOT
10719	Senin göğsünde uyumak dünyanın en güzel ikinci şeyi. Birincisi zaten sensin.	NOT
18493	Daha iyisini yapmak için halkı daha iyi anlamak, doğru stratejiler geliştirmek, seçim zamanı mağlup bile olsan ortaya çıkacak cesaret ve özgüven gerek. Teknoloji mutlaka sonuna kadar kullanılmalı ilk yapılması gereken seçim güvenliğinin sağlanması bunu yapınca gerisi gelecektir.	NOT
25123	Kendime en büyük iyiliği vazgeçerek yaptım. Vazgeçmek çok güzel.	NOT
18801	@USER Tamam şeyin şey görmüş hali sen bilirsin	OFF
26872	@USER Ak tröller görmesin bak ararlar 155'i ...isyana teşvikten oyarlar 😂🤣 ne demek ..Protesto edelim   Meclise yürüyelim   Ülke çapında greve gidelim....Hain....vatan haini 😎😎	OFF
44050	@USER @USER Biraz sonra sana küfür edicek, sen engellicen...	NOT
38948	Heceleme beni artık Allah’ım   Bırak okunaksız kalayım   Kaderimin hepsi pek iyi olmasın varsın   Bak, ömrüm eriyor işte   Çocukluk fotoğrafımdaki kardan adam gibi yanı başımda      Didem Madak	NOT
42496	@USER Bir cümle var ama anlamadım be kral	NOT
12139	Bugün o kadar önemli maclar varken hatta nba tarihinin en heycanli maclarinin olacagi gün cedi osmani izleyen tayfa  Nba izlemeyi bırakın gidin mehter marşı dinleyin bee valla bak :D	NOT
43557	@USER sabah ayilinca msj at fazla icmeseydin tatlim kesje 😚😚😚	NOT
31459	@USER Ben de bir süresiz nafaka mağduruyum. Boşandığım eşimin evi var. Babasından yetim maaşı var. Çeyiz piko işleri yapıyor ve bunları elden pazarlıyor. Büyük oğlum yanında, o da destek veriyor. AMA ESKİ EŞ, İLLEDE SENDEN NAFAKA ALACAM diye diretiyor. Avukat hanım ne yapılabilir acaba	NOT
30735	Bir sonraki şarkı sana gelsin annem 🌹   - @USER   #picemiyeti @USER	NOT
14934	Kendini muhafaza etmiş hanımlarla evlenmek isteyen beyler görüyorum instagramda orda burda başkalarıyla yazışmakta beis görmeyen.	NOT
32452	Hilal'in 1915 için çalışma yürüttüğü dönemler vardı, hatırlayanlarınız vardır. Şimdi 1915'i 'komplo' olarak sunuyor.	NOT
21361	oğlunun eski iş arkadaşlarından birine dm gruplarında hakaret etmek mi? Daha ne kadar düşülebilirdi acaba. Tabii siz de haklısınız sıçtığı boka el sallayan bir oğlunuz olunca daha iyisini görünce kuduruyorsunuz sizin de dediğiniz gibi kedi uzanamadığı ete murdar der.	OFF
26727	Aha geldim ilk tweete pazartesi iki sınavım var yapacağınız işi sikerim elim ayağım titriyo şununla uğraştım 10 dakika	OFF
43992	İnsan sıkıntısını gideren şey sanat olsa gerek	NOT
10849	+Çok güzel bir rüya gördüm.   -Peki neden ağlıyorsun?   +Gerçek olmasını isterdim.	NOT
15547	şey diyorum hep; bu gerçekten benim hayatım mı?! ben böyle bir şeyi nasıl yaşadım? çok başka bir yere gitmeyi hayal ederken ben buraya nasıl geldim?! veya ben şunu istemiştim ama olmadı bu nasıl mümkün olabilir?! vs vs.	NOT
20378	@USER Daha dün rize düşsün diye bursanin altina yattiginizi çabuk unuttunuz.	OFF
15160	Seren S ve Cengiz S neden var Allah aşkına	NOT
30142	parmagimin ciktigini hissediyorum cekiyorum cikiyo sonra itiyorum oturuyo	NOT
31243	@USER Benim gibi günde 15 dkknı ayırsan yeterli;)	NOT
31364	Bakın sevgili arkadaşlarım time'ıma Jin focusları düşürüyorsunuz ben burda yanıyorum. Yapmayın. Etmeyin. Felsefe çalışacağım ben daha. :"	NOT
36717	@USER çok geç kaldın ama yinede doğru karar👻	NOT
23054	hatırla ne olur unuttuysan biz ne yokuşlar gördük’	NOT
25325	Bir yerde okumuştum, "bana odanın ışığı kapalıymış gibi hissettirme ne olur" diyordu, ne nahif istek.  🌹	NOT
36941	@USER    İşsizliğin en büyük sorun olduğu şu dönemde gençlere önem verip sözünü tutan kazanan olacak    #TarimBakanliği26AydırAtamaBekliyor Sözünüzü tutun!!   @USER   @USER   @USER      🌾#5binGıdaMühendisi 🌾      📃 TarımaAtamaYok İşsizÇok 📃	NOT
30027	@USER @USER @USER @USER He he ataturk ucuyodu, 3 tane ejderhasi vardi, tum dunya ondan korktu vs. Adam memleketi kurtardi bussuru buyuk is yapti niye sacma sapan seylerle bok atiyonuz adama. Birakin onu lafla buyutmeye calismayi da, onun ilkelere hedeflerine yakisir isler yapin.	OFF
38248	Buz gibi bira olcak şimdi bi devircen	NOT
25797	@USER Merhaba, size yardımcı olabilmemiz için özel mesaj ile iletişim ve kargo bilgilerinizi iletir misiniz?	NOT
23893	@USER Bu yaşam cok kısacok kırık dökuk Hicbir şey bilmiyoruzkendimiz hakkında bile	NOT
19579	@USER Ahhh.Hep söylemek istediklerimiz  bunlar tarihi ile övünmeyi bilemiyor.   "Yeni CHP" yaratmak istemeleri onları bu hale getirdi.	NOT
33331	Bugün bı baktım Yks ye 50 gün kalmış dedim Allah'ım üzüntüden ders çalışmak bırakılır mı kendine gel yoksa Yks sana gelecek 😂	NOT
18090	@USER Dediğimi tekrar ederek sizin adınıza cok mutlu oldugumu belirtmek istiyorum. Umudumu diri tuttunuz. Vaktinizden ayırıp cevaplama inceliğinde bulunduğunuz için candan yürekten teşekkür ediyorum.	NOT
19970	@USER @USER Fadime hanım söylediğiniz proje adamlığının başını Erdoğan çekiyor madem gazetecilik yapıyorsunuz bu konuda bilmeniz gerekenler var gazeteci Ruşen Çakır a sorun bakalım Erdoğan ve hatta gül hangi hangi projenin başını çekiyor	OFF
44105	@USER Nasıl cuzulur  ımamglu destek vererek	NOT
44777	Neymiş elimden telefonu düşürmüyomuşum , ee haklı tabi .	NOT
15329	@USER Niye Sudan’da tarım arazisi kiraladığımızı biri bana anlatabilir mi???   Hayır bizim canım Konya ovası Çarşamba Bafra ovaları ve daha niceleri başkalarına mı lazım🤔	NOT
27771	Abdürrahim Albayrak milyonlarca Galatasaray taraftarıyla dalga geçiyor o açıklamaların başka bir açıklaması olamaz.	NOT
44430	@USER @USER @USER Adamın kolunda hilal kılıç olması Türk ulusunun hayatında ne değiştirdi tam olarak?	NOT
39969	Bu ülke zenginleşecekse sanayi yatırımlarıyla zenginleşecektir.Bina,avm dikerek değil, bu tür müteşebbislerin desteklenmesiyle bir yere gelecektir.Sezonluk işçi çalıştıran inşaat firmaları yerine düzenli istihdam yaratan fabrikalar desteklenmediği sürece geri gitmeye devam ederiz	NOT
43546	@USER Bizi anlatıyor ondan hdkdndk acıklı şeyler yaşarken halay çekiyoruz hdkdndodm	NOT
16837	Millet takipçi tagina katilip takipçi kazanir ben unf yiyorum	NOT
17649	@USER #Silivri 'nin fenomen #travesti 'si ayça ben 01692760036 @USER #silivritravesti  #corlutravesti #corlu @USER #tekirdagtravesti #tekirdag @USER #edirnetravesti #edirne #beylikduzutravesti #beylikduzu	NOT
10574	Kalbimde kırık dökük bir sen kaldın, sen zaten hep oradaydın	NOT
21342	Twitter’da, son derece ciddi atılan veya ilk bakışta polemiğe sebebiyet vermesi imkansız gibi gözüken tweetlerin altında ya kahkahalara boğacak mentionlar beliriyor ya da anaya bacıya kaymalı kavgalar çıkıyor. İşte bu ayarsızlığa düştük kurtulamıyoruz amk yerinden.	OFF
27026	@USER @USER Küfürbaz pislik. Kıçın daha yakın ,orayı hallet.	OFF
21828	-hımm bir de;   Hiçbir şeyin geçtiği yok...Her şeyi geçiştiriyoruz.... #nokta	NOT
28366	Ölecez diye gülmeyek mi amk ¿	NOT
45653	allah belamı vermesin ki, ikinci fotoğrafta resmen eski sevdiğim çocuğa benziyor.  saçını sarı yapsanız o zannedebilirdim....	NOT
20192	@USER Seni kıskanıyorsamsana bagırıyorsamseni kısıtlamışsamsana hesap soruyorsamseni sahiplenmişsem demek ki seni cok sevmişim	NOT
29325	@USER İstiklal caddesi'de kitapçı kalmadı başkanım. Her yer nargile ve fuhuş yuvası oldu. Sizden bu konuya değinmenizi isteriz.	NOT
19941	@USER Niye... "Başkan" olmak onu diyebilmek değil miydi ??!!??	NOT
39792	Zamanı geldi acil ihtiyaçlar dışında hiçbir şey alınmamalı    #TuketimBoykotu	NOT
14908	istanbul için ezan    ruki için uyku vakti	NOT
32398	İstanbul bbb olan ismimi degistirp Cumhurbaskanligina terfi ettiriyorum kendimi çunku niye yapmayayim 😂	NOT
10577	Kırarlar diye hayal kurmaya korkar olduk..	NOT
13124	CB zamanı oruçlu olcaz oha random   #PremiosMTVMiaw️ #MTVBRKPOPBTS @USER	NOT
21346	Bugün  işe gitseydim uyuyasım gelirdi izin günüm ya uyuyamam😣	NOT
21701	@USER  Yaş sizi aşktan korumaz. Ama aşk. bir dereceye kadar. sizi yaştan korur.	NOT
29599	@USER @USER Geçen sene cezalı ve sakatlat nedeni ile FB forvetsiz kaldı diyenlere en güzel cevabı sahada Aykut Hoca Alper Potukla vermişti, hiç ağlayıp sızlamamıştı var olanları değerlendirmişti, ligi 2 ve kupada final oynatmıştı işte td. budur	NOT
